	brf_gmo__nrlmf_y_reconstruction	brf_gmo__regressor_to_classifier	brf_gmosa__regressor_to_classifier	brf_gso__nrlmf_y_reconstruction	brf_gso__regressor_to_classifier	brf_lmo__nrlmf_y_reconstruction	brf_lmo__regressor_to_classifier	brf_lso__regressor_to_classifier	brf_sgso__regressor_to_classifier	brf_sgso_us__regressor_to_classifier	bxt_gmo__regressor_to_classifier	bxt_gmosa__regressor_to_classifier	bxt_gso__nrlmf_y_reconstruction	bxt_gso__regressor_to_classifier	bxt_lmo__nrlmf_y_reconstruction	bxt_lmo__regressor_to_classifier	bxt_lso__nrlmf_y_reconstruction	bxt_lso__regressor_to_classifier	bxt_sgso__regressor_to_classifier	bxt_sgso_us__regressor_to_classifier	nrlmf__
bxt_gmo__regressor_to_classifier	0.011085304054054054	0.011085304054054054	0.7602896341463414	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.065625	0.9498355263157895	0.011085304054054054	1.0	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.04825367647058824	0.011085304054054054	0.021033653846153844	0.011085304054054054	0.011085304054054054	1.0
bxt_gmosa__regressor_to_classifier	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	1.0	0.011085304054054054	0.022980752686774134	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.04825367647058824	0.021033653846153844	0.011085304054054054	0.12483016304347826
bxt_gso__nrlmf_y_reconstruction	0.011085304054054054	0.2777777777777778	0.011085304054054054	0.011085304054054054	0.4913546954314721	0.011085304054054054	0.12483016304347826	0.011085304054054054	0.030195552147239263	0.011085304054054054	0.011085304054054054	0.011085304054054054	1.0	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.2777777777777778	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.12483016304347826
bxt_gso__regressor_to_classifier	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.022980752686774134	0.011085304054054054	1.0	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.7602896341463414	0.7602896341463414	0.011085304054054054	0.3365384615384615
bxt_lmo__nrlmf_y_reconstruction	0.011085304054054054	0.3365384615384615	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.021033653846153844	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	1.0	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.12483016304347826
bxt_lmo__regressor_to_classifier	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.04825367647058824	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	1.0	0.011085304054054054	0.16849662162162163	0.011085304054054054	0.011085304054054054	0.676036432160804
bxt_lso__nrlmf_y_reconstruction	0.011085304054054054	0.04825367647058824	0.021033653846153844	0.011085304054054054	0.9498355263157895	0.011085304054054054	0.6097785745446309	0.065625	0.030195552147239263	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.2777777777777778	0.011085304054054054	0.011085304054054054	0.011085304054054054	1.0	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.12483016304347826
bxt_lso__regressor_to_classifier	0.011085304054054054	0.011085304054054054	0.030195552147239263	0.011085304054054054	0.021033653846153844	0.011085304054054054	0.011085304054054054	0.021033653846153844	0.011085304054054054	0.011085304054054054	0.021033653846153844	0.04825367647058824	0.011085304054054054	0.7602896341463414	0.011085304054054054	0.16849662162162163	0.011085304054054054	1.0	0.3365384615384615	0.011085304054054054	0.3365384615384615
bxt_sgso__regressor_to_classifier	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.021033653846153844	0.011085304054054054	0.7602896341463414	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.3365384615384615	1.0	0.011085304054054054	0.3365384615384615
bxt_sgso_us__regressor_to_classifier	0.41015625	0.011085304054054054	0.011085304054054054	0.030195552147239263	0.011085304054054054	0.12483016304347826	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	0.011085304054054054	1.0	0.011085304054054054
nrlmf__	0.011085304054054054	0.12483016304347826	0.7602896341463414	0.04825367647058824	0.12483016304347826	0.065625	0.2777777777777778	0.7602896341463414	0.9498355263157895	0.011085304054054054	1.0	0.12483016304347826	0.12483016304347826	0.3365384615384615	0.12483016304347826	0.676036432160804	0.12483016304347826	0.3365384615384615	0.3365384615384615	0.011085304054054054	1.0
